,Maker,Model,Description,Name,Year,City,Year2,Color,Power,Motor,Chasis,Kilometers,Fuel,Price,Link,largo,ancho,alto,batalla,pesomax,numpuertas,numplazas,cilindrada,numcilindros,velmax,consurb,conscarr,consmed,emisiones
430,ABARTH,500,595 1.4T-Jet 140,ABARTH 500 595 1.4T-Jet 140,2016,Sevilla,05/2016,Blanco,140,Manual,Berlina,57.379 km,Gasolina,14.300 €,/coches-segunda-mano/abarth-500-ocasion/abarth-500-1-4t-jet-ref7036317,Largo 3.657 mm,Ancho 1.627 mm,Alto 1.480 mm,(mm)2.300,(kg)1.425,puertas3,plazas4,(cm3)1.368,cilindros4,(km/h)205,"Urbano (l/100 km)7,90","Carretera (l/100 km)4,90","Medio (l/100 km)6,00",CO2 (g/km)139
431,KIA,Picanto,1.0 CVVT Eco-Dynamics Concept Pack Comfort,KIA Picanto 1.0 CVVT Eco-Dynamics Concept Pack Comfort,2021,Málaga,09/2021,Rojo,67,Manual,Berlina,5 km,Gasolina,13.800 €,/coches-km0/km-0/kia-picanto-km0/picanto-1-0-cvvt-concept-pack-comfort-ref6438675,Largo 3.595 mm,Ancho 1.595 mm,Alto 1.485 mm,(mm)2.400,(kg)1.400,puertas5,plazas4,(cm3)998,cilindros3,(km/h)161,"Urbano (l/100 km)5,80","Carretera (l/100 km)4,50","Medio (l/100 km)5,00",CO2 (g/km)101
432,FIAT,Tipo,1.4 Lounge,FIAT Tipo 1.4 Lounge,2018,Madrid,01/2018,Marrón,95,Manual,Berlina,28.000 km,Gasolina,14.800 €,/coches-segunda-mano/fiat-tipo-ocasion/1-4-16v-lounge-70kw-95cv-gasolina-1626d55ab09840-ref6795151,Largo 4.368 mm,Ancho 1.792 mm,Alto 1.495 mm,(mm)2.638,(kg)1.770,puertas5,plazas5,(cm3)1.368,cilindros4,(km/h)182,"Urbano (l/100 km)7,80","Carretera (l/100 km)5,70","Medio (l/100 km)6,50",CO2 (g/km)133
433,FORD,Mondeo,1.5TDCI Trend 120,FORD Mondeo 1.5TDCI Trend 120,2016,Sevilla,08/2016,"Gris
                     / Metalizado",120,Manual,Berlina,114.518 km,Diesel,15.500 €,/coches-segunda-mano/ford-mondeo-ocasion/mondeo-1-5tdci-trend-120-ref5391691,Largo 4.871 mm,Ancho 1.852 mm,Alto 1.482 mm,(mm)2.850,(kg)2.225,puertas5,plazas5,(cm3)1.499,cilindros4,(km/h)-,"Urbano (l/100 km)5,30","Carretera (l/100 km)2,80","Medio (l/100 km)4,10",CO2 (g/km)104
434,KIA,Cee´d,SW 1.6CRDI VGT Business 110,KIA Cee´d SW 1.6CRDI VGT Business 110,2017,Sevilla,07/2017,-,110,Manual,Stationwagon,82.800 km,Diesel,15.200 €,/coches-segunda-mano/kia-cee-d-ocasion/cee-d-sw-1-0-t-gdi-eco-dynamics-drive-ref6326539,Largo 4.505 mm,Ancho 1.780 mm,Alto 1.485 mm,(mm)2.650,(kg)1.920,puertas5,plazas5,(cm3)1.582,cilindros4,(km/h)188,"Urbano (l/100 km)4,70","Carretera (l/100 km)3,60","Medio (l/100 km)4,00",CO2 (g/km)104
435,OPEL,Astra,1.6CDTi S/S Business 110,OPEL Astra 1.6CDTi S/S Business 110,2015,Madrid,09/2015,"Plata
                     / Metalizado",110,Manual,Berlina,154.185 km,Diesel,8.999 €,/coches-segunda-mano/opel-astra-ocasion/astra-1-6cdti-s-s-business-110-ref7192559,Largo 4.419 mm,Ancho 1.814 mm,Alto 1.510 mm,(mm)2.685,(kg)2.080,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)184,"Urbano (l/100 km)3,90","Carretera (l/100 km)3,50","Medio (l/100 km)3,70",CO2 (g/km)109
436,SKODA,Octavia,1.4 TSI CNG Ambition,SKODA Octavia 1.4 TSI CNG Ambition,2016,Madrid,11/2016,Blanco,110,Manual,Berlina,112.000 km,Gasolina/gas,14.950 €,/coches-segunda-mano/skoda-octavia-ocasion/octavia-1-4-tsi-cng-ambition-ref7182279,Largo 4.659 mm,Ancho 1.814 mm,Alto 1.461 mm,(mm)2.686,(kg)1.879,puertas5,plazas5,(cm3)1.395,cilindros4,(km/h)195,"Urbano (l/100 km)7,00","Carretera (l/100 km)4,50","Medio (l/100 km)5,40",CO2 (g/km)94
437,HONDA,Civic,1.4 i-VTEC Comfort,HONDA Civic 1.4 i-VTEC Comfort,2016,Valencia,07/2016,Rojo,100,Manual,Berlina,57.737 km,Gasolina,13.995 €,/coches-segunda-mano/honda-civic-ocasion/civic-1-4-i-vtec-comfort-1-ref6960895,Largo 4.370 mm,Ancho 1.770 mm,Alto 1.470 mm,(mm)2.595,(kg)1.680,puertas5,plazas5,(cm3)1.339,cilindros4,(km/h)187,"Urbano (l/100 km)6,70","Carretera (l/100 km)4,70","Medio (l/100 km)5,40",CO2 (g/km)129
438,FORD,Tourneo Courier,1.0 Ecoboost Trend,FORD Tourneo Courier 1.0 Ecoboost Trend,2016,Castellón,02/2016,Azul,100,Manual,Monovolumen,106.243 km,Gasolina,13.600 €,/coches-segunda-mano/ford-tourneo-courier-ocasion/tourneo-courier-1-0-ecoboost-trend-ref7210665,Largo 4.157 mm,Ancho 1.976 mm,Alto 1.726 mm,(mm)2.489,(kg)1.765,puertas5,plazas5,(cm3)999,cilindros3,(km/h)173,"Urbano (l/100 km)6,20","Carretera (l/100 km)4,70","Medio (l/100 km)5,20",CO2 (g/km)120
439,MITSUBISHI,ASX,160DI-D Challenge,MITSUBISHI ASX 160DI-D Challenge,2015,Barcelona,06/2015,Blanco,114,Manual,Todo Terreno,112.274 km,Diesel,14.890 €,/coches-segunda-mano/mitsubishi-asx-ocasion/asx-160di-d-challenge-ref6947057,Largo 4.295 mm,Ancho 1.770 mm,Alto 1.625 mm,(mm)2.670,(kg)1.980,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)-,"Urbano (l/100 km)5,20","Carretera (l/100 km)4,10","Medio (l/100 km)4,50",CO2 (g/km)119
440,HONDA,Civic,Tourer 1.6 i-DTEC Comfort,HONDA Civic Tourer 1.6 i-DTEC Comfort,2015,Madrid,02/2015,Rojo,120,Manual,Stationwagon,150.985 km,Diesel,11.500 €,/coches-segunda-mano/honda-civic-ocasion/civic-tourer-1-6-i-dtec-comfort-ref6307091,Largo 4.590 mm,Ancho 1.770 mm,Alto 1.480 mm,(mm)2.595,(kg)1.910,puertas5,plazas5,(cm3)1.597,cilindros4,(km/h)195,"Urbano (l/100 km)4,20","Carretera (l/100 km)3,60","Medio (l/100 km)3,80",CO2 (g/km)99
441,TOYOTA,Yaris,1.4D-4D Active,TOYOTA Yaris 1.4D-4D Active,2016,Salamanca,01/2016,"Rojo
                     / Metalizado",90,Manual,Berlina,196.000 km,Diesel,7.999 €,/coches-segunda-mano/toyota-yaris-ocasion/yaris-1-4d-4d-active-5-ref7159300,Largo 3.885 mm,Ancho 1.695 mm,Alto 1.510 mm,(mm)2.510,(kg)1.525,puertas5,plazas5,(cm3)1.364,cilindros4,(km/h)175,"Urbano (l/100 km)4,60","Carretera (l/100 km)3,30","Medio (l/100 km)3,80",CO2 (g/km)99
442,TOYOTA,Auris,120T Feel!,TOYOTA Auris 120T Feel!,2016,Madrid,02/2016,Blanco,116,Manual,Berlina,85.700 km,Gasolina,13.799 €,/coches-segunda-mano/toyota-auris-ocasion/auris-120t-feel-1-ref7111714,Largo 4.330 mm,Ancho 1.760 mm,Alto 1.475 mm,(mm)2.600,(kg)1.820,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)200,"Urbano (l/100 km)6,50","Carretera (l/100 km)4,80","Medio (l/100 km)5,40",CO2 (g/km)112
443,TOYOTA,Auris,90D Active,TOYOTA Auris 90D Active,2018,Alicante,01/2018,Azul,90,Manual,Berlina,94.861 km,Diesel,14.850 €,/coches-segunda-mano/toyota-auris-ocasion/auris-90d-active-2-ref6737378,Largo 4.330 mm,Ancho 1.760 mm,Alto 1.475 mm,(mm)2.600,(kg)1.820,puertas5,plazas5,(cm3)1.364,cilindros4,(km/h)180,"Urbano (l/100 km)4,60","Carretera (l/100 km)3,60","Medio (l/100 km)4,00",CO2 (g/km)105
444,FORD,Fiesta,1.5TDCi Titanium 85,FORD Fiesta 1.5TDCi Titanium 85,2018,Valencia,09/2018,Azul claro,85,Manual,Berlina,43.000 km,Diesel,15.990 €,/coches-segunda-mano/ford-fiesta-ocasion/fiesta-1-5tdci-titanium-85-ref6576852,Largo 4.040 mm,Ancho 1.735 mm,Alto 1.476 mm,(mm)2.493,(kg)1.675,puertas5,plazas5,(cm3)1.499,cilindros4,(km/h)175,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,20","Medio (l/100 km)3,50",CO2 (g/km)102
445,RENAULT,Captur,1.5dCi Energy eco2 Intens 66kW,RENAULT Captur 1.5dCi Energy eco2 Intens 66kW,2018,Pontevedra,01/2018,Marrón,90,Manual,Todo Terreno,56.032 km,Diesel,15.300 €,/coches-segunda-mano/renault-captur-ocasion/1-5-dci-energy-90-162424a7bd32d9-ref6651584,Largo 4.122 mm,Ancho 1.778 mm,Alto 1.566 mm,(mm)2.606,(kg)1.727,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)171,"Urbano (l/100 km)4,00","Carretera (l/100 km)3,40","Medio (l/100 km)3,60",CO2 (g/km)110
446,HYUNDAI,i30,1.4 MPI BD 25 Aniversario 100,HYUNDAI i30 1.4 MPI BD 25 Aniversario 100,2016,Barcelona,11/2016,MICRON GREY,100,Manual,Berlina,40.630 km,Gasolina,13.500 €,/coches-segunda-mano/hyundai-i30-ocasion/i30-1-4-mpi-bd-25-aniversario-100-ref7083976,Largo 4.300 mm,Ancho 1.780 mm,Alto 1.470 mm,(mm)2.650,(kg)1.820,puertas5,plazas5,(cm3)1.368,cilindros4,(km/h)183,"Urbano (l/100 km)7,10","Carretera (l/100 km)4,70","Medio (l/100 km)5,60",CO2 (g/km)129
447,FIAT,Tipo,1.4 Lounge,FIAT Tipo 1.4 Lounge,2020,Valencia,06/2020,Gris,95,Manual,Berlina,26.925 km,Gasolina,14.499 €,/coches-segunda-mano/fiat-tipo-ocasion/tipo-1-4-lounge-95-ref7202668,Largo 4.368 mm,Ancho 1.792 mm,Alto 1.495 mm,(mm)2.638,(kg)1.770,puertas5,plazas5,(cm3)1.368,cilindros4,(km/h)182,"Urbano (l/100 km)7,80","Carretera (l/100 km)5,70","Medio (l/100 km)6,50",CO2 (g/km)133
448,OPEL,Corsa,1.4 Selective 90,OPEL Corsa 1.4 Selective 90,2019,Madrid,09/2019,Plata,90,Manual,Berlina,71.135 km,Gasolina,11.450 €,/coches-segunda-mano/opel-corsa-ocasion/corsa-1-4-selective-90-4-75-3-ref7007902,Largo 4.021 mm,Ancho 1.746 mm,Alto 1.481 mm,(mm)2.510,(kg)1.615,puertas5,plazas5,(cm3)1.398,cilindros4,(km/h)175,"Urbano (l/100 km)6,50","Carretera (l/100 km)4,30","Medio (l/100 km)5,10",CO2 (g/km)130
449,OPEL,Insignia,ST 1.6CDTI S&S Excellence 136 (4.75),OPEL Insignia ST 1.6CDTI S&S Excellence 136 (4.75),2018,Sevilla,01/2018,Gris claro,136,Manual,Stationwagon,139.491 km,Diesel,15.750 €,/coches-segunda-mano/opel-insignia-ocasion/insignia-st-1-6cdti-s-s-excellence-136-4-75-ref7169938,Largo 4.986 mm,Ancho 1.863 mm,Alto 1.500 mm,(mm)2.829,(kg)2.080,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)212,"Urbano (l/100 km)5,30","Carretera (l/100 km)4,10","Medio (l/100 km)4,50",CO2 (g/km)129
450,VOLKSWAGEN,Polo,1.6TDI Edition 59kW,VOLKSWAGEN Polo 1.6TDI Edition 59kW,2018,Málaga,07/2018,Blanco Puro,80,Manual,Berlina,135.963 km,Diesel,13.700 €,/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-6tdi-edition-80-ref6177886,Largo 4.053 mm,Ancho 1.751 mm,Alto 1.461 mm,(mm)2.548,(kg)1.610,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)172,"Urbano (l/100 km)4,40","Carretera (l/100 km)3,30","Medio (l/100 km)3,70",CO2 (g/km)97
451,FORD,Focus,1.5TDCi Trend+ 95,FORD Focus 1.5TDCi Trend+ 95,2016,Sevilla,04/2016,Blanco,95,Manual,Berlina,157.052 km,Diesel,10.800 €,/coches-segunda-mano/ford-focus-ocasion/focus-1-5tdci-trend-95-1-ref7154474,Largo 4.360 mm,Ancho 1.823 mm,Alto 1.484 mm,(mm)2.648,(kg)1.900,puertas5,plazas5,(cm3)1.498,cilindros4,(km/h)-,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,40","Medio (l/100 km)3,80",CO2 (g/km)105
452,FIAT,500,1.2 Mirror,FIAT 500 1.2 Mirror,2018,Sevilla,03/2018,Blanco,69,Manual,Berlina,43.127 km,Gasolina,12.199 €,/coches-segunda-mano/fiat-500-ocasion/500-1-2-mirror-69-ref7179154,Largo 3.571 mm,Ancho 1.627 mm,Alto 1.488 mm,(mm)2.300,(kg)1.305,puertas3,plazas4,(cm3)1.242,cilindros4,(km/h)160,"Urbano (l/100 km)6,40","Carretera (l/100 km)4,30","Medio (l/100 km)5,10",CO2 (g/km)115
453,SEAT,León,ST 1.6TDI CR S&S Style 110,SEAT León ST 1.6TDI CR S&S Style 110,2016,Madrid,05/2016,Rojo,110,Manual,Stationwagon,108.000 km,Diesel,13.950 €,/coches-segunda-mano/seat-leon-ocasion/leon-st-1-6tdi-cr-s-s-style-110-ref7203734,Largo 4.535 mm,Ancho 1.816 mm,Alto 1.454 mm,(mm)2.636,(kg)1.870,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)194,"Urbano (l/100 km)4,70","Carretera (l/100 km)3,80","Medio (l/100 km)4,10",CO2 (g/km)105
454,KIA,Carens,1.7CRDi Eco-Dynamics Euro2016 115,KIA Carens 1.7CRDi Eco-Dynamics Euro2016 115,2016,Valencia,05/2016,Gris,115,Manual,Monovolumen,138.000 km,Diesel,14.500 €,/coches-segunda-mano/kia-carens-ocasion/carens-1-7crdi-eco-dynamics-euro2016-115-ref7209506,Largo 4.525 mm,Ancho 1.805 mm,Alto 1.610 mm,(mm)2.750,(kg)2.110,puertas5,plazas5,(cm3)1.685,cilindros4,(km/h)181,"Urbano (l/100 km)5,10","Carretera (l/100 km)4,10","Medio (l/100 km)4,50",CO2 (g/km)117
455,FORD,C-Max,Grand 1.6TDCi Auto-Start-Stop Titanium,FORD C-Max Grand 1.6TDCi Auto-Start-Stop Titanium,2014,Murcia,06/2014,Gris,115,Manual,Monovolumen,129.000 km,Diesel,11.400 €,/coches-segunda-mano/ford-c-max-ocasion/grand-c-max-1-6tdci-auto-start-stop-titanium-ref6751928,Largo 4.520 mm,Ancho 1.828 mm,Alto 1.684 mm,(mm)2.788,(kg)2.200,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)180,"Urbano (l/100 km)5,80","Carretera (l/100 km)4,40","Medio (l/100 km)4,90",CO2 (g/km)120
456,DS,5,2.0BlueHDi S&S Style 150,DS DS5 2.0BlueHDi S&S Style 150,2016,Madrid,03/2016,Azul,150,Manual,Berlina,100.000 km,Diesel,15.990 €,/coches-segunda-mano/ds-ds5-ocasion/ds5-2-0bluehdi-s-s-style-150-ref7211500,Largo 4.530 mm,Ancho 1.871 mm,Alto 1.505 mm,(mm)2.727,(kg)2.130,puertas5,plazas5,(cm3)1.997,cilindros4,(km/h)205,"Urbano (l/100 km)5,20","Carretera (l/100 km)3,80","Medio (l/100 km)4,30",CO2 (g/km)113
457,FORD,Focus,1.0 Ecoboost Auto-S&S ST-Line 125,FORD Focus 1.0 Ecoboost Auto-S&S ST-Line 125,2018,Ciudad Real,02/2018,Azul,125,Manual,Berlina,70.717 km,Gasolina,15.450 €,/coches-segunda-mano/ford-focus-ocasion/focus-1-0-ecoboost-auto-s-s-st-line-125-ref6432132,Largo 4.360 mm,Ancho 1.823 mm,Alto 1.484 mm,(mm)2.648,(kg)1.900,puertas5,plazas5,(cm3)999,cilindros3,(km/h)-,"Urbano (l/100 km)5,70","Carretera (l/100 km)4,10","Medio (l/100 km)4,70",CO2 (g/km)108
458,RENAULT,Clio,1.5dCi Energy SS Life 55kW,RENAULT Clio 1.5dCi Energy SS Life 55kW,2017,Cádiz,01/2017,Blanco,75,Manual,Berlina,140.000 km,Diesel,9.490 €,/coches-segunda-mano/renault-clio-ocasion/clio-1-5dci-energy-life-75-ref7097234,Largo 4.062 mm,Ancho 1.732 mm,Alto 1.448 mm,(mm)2.589,(kg)1.651,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)168,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,20","Medio (l/100 km)3,60",CO2 (g/km)85
459,SEAT,León,1.2 TSI S&S Style 110,SEAT León 1.2 TSI S&S Style 110,2018,Murcia,03/2018,Negro,110,Manual,Berlina,66.252 km,Gasolina,15.500 €,/coches-segunda-mano/seat-leon-ocasion/leon-1-2-tsi-s-s-style-110-1-ref7056490,Largo 4.282 mm,Ancho 1.816 mm,Alto 1.459 mm,(mm)2.636,(kg)1.740,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)194,"Urbano (l/100 km)6,10","Carretera (l/100 km)4,20","Medio (l/100 km)4,90",CO2 (g/km)114
460,SEAT,Ibiza,SC 1.2 Tsi Reference 85,SEAT Ibiza SC 1.2 Tsi Reference 85,2014,Murcia,04/2014,Rojo,85,Manual,Berlina,107.248 km,Gasolina,8.900 €,/coches-segunda-mano/seat-ibiza-ocasion/ibiza-sc-1-2-tsi-reference-85-ref7016730,Largo 4.043 mm,Ancho 1.693 mm,Alto 1.428 mm,(mm)2.469,(kg)1.570,puertas3,plazas5,(cm3)1.197,cilindros4,(km/h)180,"Urbano (l/100 km)6,50","Carretera (l/100 km)4,40","Medio (l/100 km)5,10",CO2 (g/km)119
461,DACIA,Sandero,1.5dCi Stepway 90,DACIA Sandero 1.5dCi Stepway 90,2015,Huelva,07/2015,"Azul
                     / Metalizado",90,Manual,Berlina,87.500 km,Diesel,12.800 €,/coches-segunda-mano/dacia-sandero-ocasion/sandero-1-5dci-stepway-90-1-ref6928766,Largo 4.081 mm,Ancho 1.733 mm,Alto 1.523 mm,(mm)2.589,(kg)1.590,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)167,"Urbano (l/100 km)4,60","Carretera (l/100 km)3,70","Medio (l/100 km)4,00",CO2 (g/km)98
462,VOLKSWAGEN,Polo,1.6TDI Advance 70kW,VOLKSWAGEN Polo 1.6TDI Advance 70kW,2019,Madrid,02/2019,Blanco,95,Manual,Berlina,194.000 km,Diesel,12.800 €,/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-6tdi-advance-95-ref7033646,Largo 4.053 mm,Ancho 1.751 mm,Alto 1.461 mm,(mm)2.548,(kg)1.610,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)172,"Urbano (l/100 km)4,40","Carretera (l/100 km)3,50","Medio (l/100 km)3,70",CO2 (g/km)97
463,FIAT,500,1.2 Lounge,FIAT 500 1.2 Lounge,2019,Madrid,03/2019,ROJO,69,Manual,Berlina,59.000 km,Gasolina,11.950 €,/coches-segunda-mano/fiat-500-ocasion/500-1-2-lounge-225-ref6787693,Largo 3.571 mm,Ancho 1.627 mm,Alto 1.488 mm,(mm)2.300,(kg)1.305,puertas3,plazas4,(cm3)1.242,cilindros4,(km/h)160,"Urbano (l/100 km)5,90","Carretera (l/100 km)4,40","Medio (l/100 km)4,90",CO2 (g/km)108
464,CITROEN,C4,1.6e-HDi S&S Collection 115,CITROEN C4 1.6e-HDi S&S Collection 115,2015,Madrid,03/2015,Negro,114,Manual,Berlina,89.000 km,Diesel,11.350 €,/coches-segunda-mano/citroen-c4-ocasion/c4-1-6e-hdi-s-s-collection-115-ref6924965,Largo 4.329 mm,Ancho 1.789 mm,Alto 1.489 mm,(mm)2.608,(kg)1.820,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)190,"Urbano (l/100 km)4,40","Carretera (l/100 km)3,50","Medio (l/100 km)3,80",CO2 (g/km)100
465,RENAULT,Clio,1.2 Authentique,RENAULT Clio 1.2 Authentique,2014,Madrid,11/2014,"Granate
                     / Metalizado",75,Manual,Berlina,65.300 km,Gasolina,9.490 €,/coches-segunda-mano/renault-clio-ocasion/clio-1-2-authentique-6-ref7154429,Largo 4.062 mm,Ancho 1.732 mm,Alto 1.448 mm,(mm)2.589,(kg)1.563,puertas5,plazas5,(cm3)1.149,cilindros4,(km/h)167,"Urbano (l/100 km)7,00","Carretera (l/100 km)4,70","Medio (l/100 km)5,50",CO2 (g/km)127
466,CITROEN,C1,1.2 PureTech Feel Edition,CITROEN C1 1.2 PureTech Feel Edition,2017,Valencia,03/2017,Negro,82,Manual,Berlina,43.160 km,Gasolina,9.799 €,/coches-segunda-mano/citroen-c1-ocasion/c1-1-2-puretech-feel-edition-ref7151841,Largo 3.466 mm,Ancho 1.615 mm,Alto 1.460 mm,(mm)2.340,(kg)1.240,puertas5,plazas4,(cm3)1.199,cilindros3,(km/h)170,"Urbano (l/100 km)5,40","Carretera (l/100 km)3,70","Medio (l/100 km)4,30",CO2 (g/km)99
467,FORD,Ka,Ka+ 1.5TDCi White Edition,FORD Ka Ka+ 1.5TDCi White Edition,2019,Vizcaya,04/2019,Blanco,95,Manual,Berlina,41.900 km,Diesel,12.990 €,/coches-segunda-mano/ford-ka-ocasion/ka-1-5tdci-white-edition-ref7091185,Largo 3.929 mm,Ancho 1.695 mm,Alto 1.521 mm,(mm)2.489,(kg)1.350,puertas5,plazas5,(cm3)1.498,cilindros4,(km/h)168,"Urbano (l/100 km)6,50","Carretera (l/100 km)3,90","Medio (l/100 km)4,90",CO2 (g/km)99
468,VOLKSWAGEN,Polo,1.2 TSI BMT Advance 66kW,VOLKSWAGEN Polo 1.2 TSI BMT Advance 66kW,2017,Barcelona,06/2017,Blanco,90,Manual,Berlina,93.099 km,Gasolina,11.750 €,/coches-segunda-mano/volkswagen-polo-ocasion/polo-1-2-tsi-bmt-advance-90-1-ref7160848,Largo 3.972 mm,Ancho 1.682 mm,Alto 1.453 mm,(mm)2.470,(kg)1.620,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)184,"Urbano (l/100 km)6,00","Carretera (l/100 km)4,00","Medio (l/100 km)4,70",CO2 (g/km)109
469,SEAT,León,1.2 TSI S&S Style 110,SEAT León 1.2 TSI S&S Style 110,2017,Barcelona,01/2017,Gris,110,Manual,Berlina,74.461 km,Gasolina,13.999 €,/coches-segunda-mano/seat-leon-ocasion/leon-1-2-tsi-s-s-style-110-1-ref7128829,Largo 4.282 mm,Ancho 1.816 mm,Alto 1.459 mm,(mm)2.636,(kg)1.740,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)194,"Urbano (l/100 km)6,10","Carretera (l/100 km)4,20","Medio (l/100 km)4,90",CO2 (g/km)114
470,SMART,Fortwo,Coupé 52 Passion,SMART Fortwo Coupé 52 Passion,2016,Murcia,12/2016,Blanco,71,Automático,Berlina,60.649 km,Gasolina,11.250 €,/coches-segunda-mano/smart-fortwo-ocasion/fortwo-coupe-52-passion-1-ref7157149,Largo 2.695 mm,Ancho 1.663 mm,Alto 1.555 mm,(mm)1.873,(kg)1.150,puertas3,plazas2,(cm3)999,cilindros3,(km/h)151,"Urbano (l/100 km)5,90","Carretera (l/100 km)4,50","Medio (l/100 km)5,00",CO2 (g/km)114
471,FORD,EcoSport,1.0 EcoBoost Titanium 140,FORD EcoSport 1.0 EcoBoost Titanium 140,2017,Castellón,06/2017,Amarillo,140,Manual,Todo Terreno,77.331 km,Gasolina,14.599 €,/coches-segunda-mano/ford-ecosport-ocasion/ecosport-1-00-ecoboost-titanium-140-ref6508357,Largo 4.017 mm,Ancho 1.765 mm,Alto 1.633 mm,(mm)2.519,(kg)1.808,puertas5,plazas5,(cm3)999,cilindros3,(km/h)185,"Urbano (l/100 km)6,60","Carretera (l/100 km)4,70","Medio (l/100 km)5,30",CO2 (g/km)125
472,RENAULT,Clio,1.5dCi Energy Zen 66kW,RENAULT Clio 1.5dCi Energy Zen 66kW,2019,Alicante,05/2019,Negro,90,Manual,Berlina,41.859 km,Diesel,15.150 €,/coches-segunda-mano/renault-clio-ocasion/clio-1-5dci-energy-zen-90-ref6457897,Largo 4.062 mm,Ancho 1.732 mm,Alto 1.448 mm,(mm)2.589,(kg)1.651,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)168,"Urbano (l/100 km)3,50","Carretera (l/100 km)3,10","Medio (l/100 km)3,30",CO2 (g/km)104
473,SEAT,Ibiza,1.2 Tsi Reference 85,SEAT Ibiza 1.2 Tsi Reference 85,2014,Granada,07/2014,Blanco,85,Manual,Berlina,58.511 km,Gasolina,9.500 €,/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-2-tsi-reference-85-ref7135861,Largo 4.061 mm,Ancho 1.693 mm,Alto 1.445 mm,(mm)2.469,(kg)1.570,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)180,"Urbano (l/100 km)6,50","Carretera (l/100 km)4,40","Medio (l/100 km)5,10",CO2 (g/km)119
474,RENAULT,Captur,1.5dCi Energy eco2 Life 66kW,RENAULT Captur 1.5dCi Energy eco2 Life 66kW,2019,Barcelona,12/2019,Beige,90,Manual,Todo Terreno,99.317 km,Diesel,15.500 €,/coches-segunda-mano/renault-captur-ocasion/captur-1-5dci-energy-eco2-life-90-ref7206545,Largo 4.122 mm,Ancho 1.778 mm,Alto 1.566 mm,(mm)2.606,(kg)1.727,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)171,"Urbano (l/100 km)4,00","Carretera (l/100 km)3,40","Medio (l/100 km)3,60",CO2 (g/km)110
475,RENAULT,Clio,TCe GPF Energy Zen 66kW,RENAULT Clio TCe GPF Energy Zen 66kW,2017,Alicante,05/2017,Plata,90,Manual,Berlina,41.371 km,Gasolina,13.490 €,/coches-segunda-mano/renault-clio-ocasion/clio-tce-energy-zen-90-ref6995695,Largo 4.062 mm,Ancho 1.732 mm,Alto 1.448 mm,(mm)2.589,(kg)1.563,puertas5,plazas5,(cm3)898,cilindros3,(km/h)180,"Urbano (l/100 km)5,70","Carretera (l/100 km)4,10","Medio (l/100 km)4,70",CO2 (g/km)114
476,VOLVO,V60,D2 Kinetic,VOLVO V60 D2 Kinetic,2015,Valencia,01/2015,Plata,115,Manual,Stationwagon,92.504 km,Diesel,15.590 €,/coches-segunda-mano/volvo-v60-ocasion/v60-d2-kinetic-1-ref6856687,Largo 4.635 mm,Ancho 1.865 mm,Alto 1.484 mm,(mm)2.776,(kg)2.090,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)190,"Urbano (l/100 km)5,20","Carretera (l/100 km)4,10","Medio (l/100 km)4,50",CO2 (g/km)119
477,OPEL,Corsa,1.2 XEL S/S Edition 75,OPEL Corsa 1.2 XEL S/S Edition 75,2020,Valencia,11/2020,Gris Iridio (metalizado),75,Manual,Berlina,16.539 km,Gasolina,14.600 €,/coches-segunda-mano/opel-corsa-ocasion/corsa-1-2-xel-s-s-edition-75-ref7046039,Largo 4.060 mm,Ancho 1.765 mm,Alto 1.435 mm,(mm)2.538,(kg)1.550,puertas5,plazas5,(cm3)1.199,cilindros3,(km/h)174,"Urbano (l/100 km)0,00","Carretera (l/100 km)0,00","Medio (l/100 km)0,00",CO2 (g/km)-
